ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,NUMARVORE,NUMARVORE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,SEED,10,2014,2015,611,4539,611-4539,1256.6,1256.6,8.9,9.6,129,129,19.7,21.3,NULL,0,18.9,19.8,0.246,0.297,23.61,SEED,302
MT,MTV,2005,SEED,10,2015,2016,611,4539,611-4539,1256.6,1256.6,9.6,10.7,129,129,21.3,22.4,0,0,19.8,20.7,0.297,0.348,23.61,SEED,302
MT,MTV,2005,SEED,10,2016,2017,611,4539,611-4539,1256.6,1256.6,10.7,11.8,129,129,22.4,23.6,0,0,20.7,21.6,0.348,0.365,23.61,SEED,302
MT,MTV,2005,SEED,10,2013,2014,611,4539,611-4539,1256.6,1256.6,7.7,8.9,132,132,24.8,26,NULL,NULL,18.7,20.1,0.372,0.435,23.61,SEED,303
MT,MTV,2005,SEED,10,2013,2014,611,4539,611-4539,1256.6,1256.6,7.7,8.9,133,133,19.6,20.7,NULL,NULL,17.8,19.1,0.229,0.272,23.61,SEED,304
MT,MTV,2005,SEED,10,2014,2015,611,4539,611-4539,1256.6,1256.6,8.9,9.6,133,133,20.7,22.9,NULL,0,19.1,20.2,0.272,0.345,23.61,SEED,304
MT,MTV,2005,SEED,10,2015,2016,611,4539,611-4539,1256.6,1256.6,9.6,10.7,133,133,22.9,24.7,0,0,20.2,21.1,0.345,0.425,23.61,SEED,304
MT,MTV,2005,SEED,10,2016,2017,611,4539,611-4539,1256.6,1256.6,10.7,11.8,133,133,24.7,26.2,0,0,21.1,22.1,0.425,0.451,23.61,SEED,304
MT,MTV,2005,SEED,10,2013,2014,611,4539,611-4539,1256.6,1256.6,7.7,8.9,134,134,17.1,17.4,NULL,NULL,17.2,18.3,0.171,0.19,23.61,SEED,305
MT,MTV,2005,SEED,10,2014,2015,611,4539,611-4539,1256.6,1256.6,8.9,9.6,134,134,17.4,18.5,NULL,0,18.3,19,0.19,0.22,23.61,SEED,305
MT,MTV,2005,SEED,10,2015,2016,611,4539,611-4539,1256.6,1256.6,9.6,10.7,134,134,18.5,19.3,0,0,19,20,0.22,0.258,23.61,SEED,305
MT,MTV,2005,SEED,10,2016,2017,611,4539,611-4539,1256.6,1256.6,10.7,11.8,134,134,19.3,20.2,0,0,20,20.8,0.258,0.264,23.61,SEED,305
MT,MTV,2005,SEED,10,2013,2014,611,4539,611-4539,1256.6,1256.6,7.7,8.9,135,135,16.5,16.9,NULL,NULL,17,18.1,0.158,0.178,23.61,SEED,306
MT,MTV,2005,SEED,10,2013,2014,611,4539,611-4539,1256.6,1256.6,7.7,8.9,136,136,21,22,NULL,NULL,18.1,19.4,0.264,0.309,23.61,SEED,307
MT,MTV,2005,SEED,10,2014,2015,611,4539,611-4539,1256.6,1256.6,8.9,9.6,136,136,22,23.9,NULL,0,19.4,20.4,0.309,0.377,23.61,SEED,307
MT,MTV,2005,SEED,10,2015,2016,611,4539,611-4539,1256.6,1256.6,9.6,10.7,136,136,23.9,25.2,0,0,20.4,21.2,0.377,0.441,23.61,SEED,307
MT,MTV,2005,SEED,10,2016,2017,611,4539,611-4539,1256.6,1256.6,10.7,11.8,136,136,25.2,26.7,0,0,21.2,22.2,0.441,0.467,23.61,SEED,307
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,1,1,5.5,9.5,5.5,8.2,5.5,8.2,0.008,0.027,24.65,SEED,308
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,1,1,9.5,12,8.2,12.1,8.2,12.1,0.027,0.061,24.65,SEED,308
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,1,1,12,13.6,12.1,13.4,12.1,13.4,0.061,0.09,24.65,SEED,308
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,1,1,13.6,15.2,13.4,14.6,13.4,14.6,0.09,0.118,24.65,SEED,308
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,1,1,15.2,17.1,14.6,15.6,14.6,15.6,0.118,0.153,24.65,SEED,308
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,2,2,6,9.4,6.2,11,6.2,11,0.01,0.035,24.65,SEED,309
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,2,2,9.4,11.3,11,13.2,11,13.2,0.035,0.061,24.65,SEED,309
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,2,2,11.3,13.1,13.2,14.1,13.2,14.1,0.061,0.091,24.65,SEED,309
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,3,3,5.9,9.5,6.5,9.6,6.5,9.6,0.01,0.031,24.65,SEED,310
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,3,3,9.5,12.9,9.6,12.7,9.6,12.7,0.031,0.073,24.65,SEED,310
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,3,3,19.4,19.9,17.2,19,17.2,19,0.217,0.251,24.65,SEED,311
MT,MTV,2005,SEED,10,2014,2015,611,4559,611-4559,1256.6,1256.6,8.9,9.6,3,3,19.9,21.6,19,19.2,19,19.2,0.251,0.295,24.65,SEED,311
MT,MTV,2005,SEED,10,2015,2016,611,4559,611-4559,1256.6,1256.6,9.6,10.7,3,3,21.6,23.6,19.2,19.5,19.2,19.5,0.295,0.357,24.65,SEED,311
MT,MTV,2005,SEED,10,2016,2017,611,4559,611-4559,1256.6,1256.6,10.7,11.8,3,3,23.6,24.5,19.5,20.2,19.5,20.2,0.357,0.372,24.65,SEED,311
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,4,4,8.8,13.3,7.5,11.2,7.5,11.2,0.022,0.06,24.65,SEED,312
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,4,4,13.3,16.5,11.2,14.3,11.2,14.3,0.06,0.123,24.65,SEED,312
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,4,4,16.5,18.4,14.3,15.7,14.3,15.7,0.123,0.174,24.65,SEED,312
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,4,4,18.4,20.3,15.7,18.3,15.7,18.3,0.174,0.242,24.65,SEED,312
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,4,4,20.3,22.9,18.3,18.4,18.3,18.4,0.242,0.298,24.65,SEED,312
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,5,5,8.6,12.9,7.5,9.7,7.5,9.7,0.021,0.05,24.65,SEED,313
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,5,5,12.9,15.2,9.7,13.5,9.7,13.5,0.05,0.101,24.65,SEED,313
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,5,5,15.2,17.2,13.5,15.9,13.5,15.9,0.101,0.159,24.65,SEED,313
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,5,5,27.7,30.2,20,21.2,20,21.2,0.489,0.602,24.65,SEED,314
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,6,6,7.4,10.1,7,9.7,7,9.7,0.016,0.035,24.65,SEED,315
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,6,6,10.1,12,9.7,13.1,9.7,13.1,0.035,0.066,24.65,SEED,315
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,6,6,12,13.2,13.1,15.2,13.1,15.2,0.066,0.1,24.65,SEED,315
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,6,6,13.2,14.5,15.2,15.5,15.2,15.5,0.1,0.117,24.65,SEED,315
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,6,6,14.5,15.8,15.5,15.3,15.5,15.3,0.117,0.132,24.65,SEED,315
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,7,7,6.7,10.5,6.5,10.7,6.5,10.7,0.013,0.04,24.65,SEED,316
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,7,7,10.5,13,10.7,13,10.7,13,0.04,0.075,24.65,SEED,316
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,7,7,13,15,13,15.3,13,15.3,0.075,0.123,24.65,SEED,316
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,7,7,15,16.3,15.3,16,15.3,16,0.123,0.147,24.65,SEED,316
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,7,7,16.3,18.5,16,16.7,16,16.7,0.147,0.188,24.65,SEED,316
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,8,8,4.8,6.7,6.7,8,6.7,8,0.007,0.016,24.65,SEED,317
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,8,8,6.7,8.1,8,11.2,8,11.2,0.016,0.03,24.65,SEED,317
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,8,8,8.1,8.6,11.2,11.3,11.2,11.3,0.03,0.036,24.65,SEED,317
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,9,9,6.2,10.1,6,9.7,6,9.7,0.011,0.035,24.65,SEED,318
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,9,9,10.1,13.2,9.7,13.8,9.7,13.8,0.035,0.082,24.65,SEED,318
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,9,9,13.2,15.2,13.8,14.4,13.8,14.4,0.082,0.117,24.65,SEED,318
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,10,10,7.7,10.8,6.2,10.2,6.2,10.2,0.016,0.04,24.65,SEED,319
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,10,10,10.8,12.6,10.2,13.3,10.2,13.3,0.04,0.073,24.65,SEED,319
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,10,10,12.6,14,13.3,14.5,13.3,14.5,0.073,0.104,24.65,SEED,319
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,11,11,8.7,10.6,6.2,10.2,6.2,10.2,0.019,0.039,24.65,SEED,320
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,11,11,10.6,16.1,10.2,12.7,10.2,12.7,0.039,0.105,24.65,SEED,320
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,11,11,16.1,18.1,12.7,14.3,12.7,14.3,0.105,0.152,24.65,SEED,320
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,11,11,18.1,20.5,14.3,15.9,14.3,15.9,0.152,0.209,24.65,SEED,320
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,11,11,20.5,22.7,15.9,16.2,15.9,16.2,0.209,0.258,24.65,SEED,320
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,11,11,19.6,20.5,17.5,18.5,17.5,18.5,0.226,0.258,24.65,SEED,321
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,12,12,7.5,9.1,3.5,6.2,3.5,6.2,0.011,0.02,24.65,SEED,322
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,12,12,9.1,10.3,6.2,9,6.2,9,0.02,0.035,24.65,SEED,322
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,12,12,10.3,10.5,9,10.4,9,10.4,0.035,0.045,24.65,SEED,322
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,13,13,8.9,13.9,7.5,11.7,7.5,11.7,0.022,0.066,24.65,SEED,323
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,13,13,13.9,17.4,11.7,14.8,11.7,14.8,0.066,0.139,24.65,SEED,323
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,13,13,17.4,19.8,14.8,16.5,14.8,16.5,0.139,0.207,24.65,SEED,323
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,13,13,19.8,22.7,16.5,17.5,16.5,17.5,0.207,0.274,24.65,SEED,323
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,13,13,22.7,24.5,17.5,18,17.5,18,0.274,0.327,24.65,SEED,323
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,14,14,7.7,11.3,7,9.2,7,9.2,0.017,0.039,24.65,SEED,324
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,14,14,11.3,12.6,9.2,13.7,9.2,13.7,0.039,0.075,24.65,SEED,324
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,14,14,12.6,13.8,13.7,14.8,13.7,14.8,0.075,0.104,24.65,SEED,324
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,15,15,7.4,10.4,7.5,10.2,7.5,10.2,0.016,0.038,24.65,SEED,325
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,15,15,10.4,12.8,10.2,13.3,10.2,13.3,0.038,0.075,24.65,SEED,325
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,15,15,12.8,14.2,13.3,15.5,13.3,15.5,0.075,0.115,24.65,SEED,325
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,15,15,14.2,15.7,15.5,15.9,15.5,15.9,0.115,0.137,24.65,SEED,325
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,15,15,15.7,17.7,15.9,16.6,15.9,16.6,0.137,0.174,24.65,SEED,325
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,16,16,10,14.4,7.7,11.2,7.7,11.2,0.027,0.067,24.65,SEED,326
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,16,16,14.4,18.1,11.2,15.5,11.2,15.5,0.067,0.155,24.65,SEED,326
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,16,16,18.1,20.2,15.5,16.2,15.5,16.2,0.155,0.209,24.65,SEED,326
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,16,16,20.2,22.6,16.2,17.4,16.2,17.4,0.209,0.271,24.65,SEED,326
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,16,16,22.6,25.6,17.4,18.3,17.4,18.3,0.271,0.359,24.65,SEED,326
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,16,16,20.1,20.8,17.4,19.6,17.4,19.6,0.234,0.281,24.65,SEED,327
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,17,17,5.8,8.9,NULL,NULL,6.1,9.3,0.01,0.028,24.65,SEED,328
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,17,17,8.9,11.5,NULL,NULL,9.3,13.2,0.028,0.062,24.65,SEED,328
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,17,17,11.5,13.1,NULL,NULL,13.2,14.7,0.062,0.095,24.65,SEED,328
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,17,17,22.1,23.3,19.1,19.7,19.1,19.7,0.306,0.349,24.65,SEED,329
MT,MTV,2005,SEED,10,2014,2015,611,4559,611-4559,1256.6,1256.6,8.9,9.6,17,17,23.3,25,19.7,21.6,19.7,21.6,0.349,0.433,24.65,SEED,329
MT,MTV,2005,SEED,10,2015,2016,611,4559,611-4559,1256.6,1256.6,9.6,10.7,17,17,25,26.7,21.6,22.1,21.6,22.1,0.433,0.514,24.65,SEED,329
MT,MTV,2005,SEED,10,2016,2017,611,4559,611-4559,1256.6,1256.6,10.7,11.8,17,17,26.7,30.8,22.1,23,22.1,23,0.514,0.628,24.65,SEED,329
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,18,18,8.6,11.9,NULL,NULL,7.3,10.4,0.02,0.047,24.65,SEED,330
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,18,18,11.9,12.7,NULL,NULL,10.4,13.6,0.047,0.076,24.65,SEED,330
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,18,18,12.7,13,NULL,NULL,13.6,14.6,0.076,0.094,24.65,SEED,330
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,19,19,7.8,10.7,NULL,NULL,7,10,0.017,0.039,24.65,SEED,331
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,19,19,10.7,13.1,NULL,NULL,10,13.7,0.039,0.08,24.65,SEED,331
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,19,19,13.1,16.8,NULL,NULL,13.7,15.6,0.08,0.149,24.65,SEED,331
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,20,20,9.4,13,7.7,NULL,7.7,10.7,0.024,0.055,24.65,SEED,332
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,20,20,13,14.5,NULL,NULL,10.7,14.1,0.055,0.098,24.65,SEED,332
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,20,20,14.5,15.2,NULL,NULL,14.1,15.2,0.098,0.125,24.65,SEED,332
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,20,20,21.4,22.9,18.2,20.2,18.2,20.2,0.276,0.345,24.65,SEED,333
MT,MTV,2005,SEED,10,2014,2015,611,4559,611-4559,1256.6,1256.6,8.9,9.6,20,20,22.9,24.6,20.2,20.4,20.2,20.4,0.345,0.399,24.65,SEED,333
MT,MTV,2005,SEED,10,2015,2016,611,4559,611-4559,1256.6,1256.6,9.6,10.7,20,20,24.6,25.2,20.4,21,20.4,21,0.399,0.438,24.65,SEED,333
MT,MTV,2005,SEED,10,2016,2017,611,4559,611-4559,1256.6,1256.6,10.7,11.8,20,20,25.2,25.6,21,21,21,21,0.438,0.416,24.65,SEED,333
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,21,21,7.2,11.9,NULL,NULL,6.8,10.4,0.015,0.047,24.65,SEED,334
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,21,21,11.9,14.3,NULL,NULL,10.4,14,0.047,0.095,24.65,SEED,334
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,21,21,14.3,16.7,NULL,NULL,14,15.5,0.095,0.148,24.65,SEED,334
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,21,21,16.7,18,NULL,NULL,15.5,16.6,0.148,0.179,24.65,SEED,334
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,21,21,18,21.7,NULL,NULL,16.6,17.7,0.179,0.262,24.65,SEED,334
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,21,21,23,24.1,17.5,19.8,17.5,19.8,0.304,0.373,24.65,SEED,335
MT,MTV,2005,SEED,10,2014,2015,611,4559,611-4559,1256.6,1256.6,8.9,9.6,21,21,24.1,25.7,19.8,20.5,19.8,20.5,0.373,0.433,24.65,SEED,335
MT,MTV,2005,SEED,10,2015,2016,611,4559,611-4559,1256.6,1256.6,9.6,10.7,21,21,25.7,27.5,20.5,21.4,20.5,21.4,0.433,0.52,24.65,SEED,335
MT,MTV,2005,SEED,10,2016,2017,611,4559,611-4559,1256.6,1256.6,10.7,11.8,21,21,27.5,29.1,21.4,22.4,21.4,22.4,0.52,0.552,24.65,SEED,335
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,22,22,5.9,9.1,NULL,NULL,6.2,9.4,0.01,0.029,24.65,SEED,336
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,22,22,9.1,10.2,NULL,NULL,9.4,12.6,0.029,0.049,24.65,SEED,336
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,22,22,10.2,10.7,NULL,NULL,12.6,13.8,0.049,0.065,24.65,SEED,336
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,22,22,22.6,23.4,18,20.4,18,20.4,0.303,0.363,24.65,SEED,337
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,23,23,8.7,13.1,NULL,9.9,7.3,9.9,0.021,0.052,24.65,SEED,338
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,23,23,13.1,16.2,9.9,14.6,9.9,14.6,0.052,0.122,24.65,SEED,338
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,23,23,16.2,18.6,14.6,15.8,14.6,15.8,0.122,0.178,24.65,SEED,338
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,23,23,18.6,21.6,15.8,17.4,15.8,17.4,0.178,0.252,24.65,SEED,338
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,23,23,21.6,24.3,17.4,17.4,17.4,17.4,0.252,0.311,24.65,SEED,338
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,24,24,7.9,11.3,NULL,NULL,7,10.2,0.017,0.043,24.65,SEED,339
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,24,24,11.3,12.8,NULL,NULL,10.2,13.6,0.043,0.077,24.65,SEED,339
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,24,24,12.8,13.8,NULL,NULL,13.6,14.9,0.077,0.104,24.65,SEED,339
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,25,25,6.8,10,NULL,NULL,6.6,9.8,0.013,0.034,24.65,SEED,340
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,25,25,10,11.9,NULL,NULL,9.8,13.3,0.034,0.067,24.65,SEED,340
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,25,25,11.9,13.6,NULL,NULL,13.3,14.8,0.067,0.102,24.65,SEED,340
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,25,25,13.6,15.2,NULL,NULL,14.8,16,0.102,0.131,24.65,SEED,340
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,25,25,15.2,17.6,NULL,NULL,16,16.9,0.131,0.175,24.65,SEED,340
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,26,26,6.8,10.3,NULL,NULL,6.6,9.9,0.013,0.036,24.65,SEED,341
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,26,26,10.3,13.5,NULL,NULL,9.9,13.8,0.036,0.085,24.65,SEED,341
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,26,26,13.5,16,NULL,NULL,13.8,15.4,0.085,0.137,24.65,SEED,341
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,26,26,18.6,19.4,17.1,19.6,17.1,19.6,0.199,0.247,24.65,SEED,342
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,27,27,6,8.8,NULL,NULL,6.2,9.3,0.01,0.027,24.65,SEED,343
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,27,27,8.8,11.6,NULL,NULL,9.3,13.2,0.027,0.063,24.65,SEED,343
MT,MTV,2005,SEED,10,2009,2010,611,4559,611-4559,359.7,359.7,3.6,4.6,27,27,11.6,13.7,NULL,NULL,13.2,14.8,0.063,0.103,24.65,SEED,343
MT,MTV,2005,SEED,10,2010,2011,611,4559,611-4559,359.7,359.7,4.6,5.7,27,27,13.7,16.7,NULL,NULL,14.8,16.3,0.103,0.156,24.65,SEED,343
MT,MTV,2005,SEED,10,2011,2012,611,4559,611-4559,359.7,359.7,5.7,6.8,27,27,16.7,19,NULL,NULL,16.3,17.2,0.156,0.204,24.65,SEED,343
MT,MTV,2005,SEED,10,2013,2014,611,4559,611-4559,1256.6,1256.6,7.7,8.9,27,27,22,23,18.4,19.8,18.4,19.8,0.293,0.343,24.65,SEED,344
MT,MTV,2005,SEED,10,2014,2015,611,4559,611-4559,1256.6,1256.6,8.9,9.6,27,27,23,25.9,19.8,21.4,19.8,21.4,0.343,0.46,24.65,SEED,344
MT,MTV,2005,SEED,10,2015,2016,611,4559,611-4559,1256.6,1256.6,9.6,10.7,27,27,25.9,28,21.4,23,21.4,23,0.46,0.584,24.65,SEED,344
MT,MTV,2005,SEED,10,2016,2017,611,4559,611-4559,1256.6,1256.6,10.7,11.8,27,27,28,30.3,23,24,23,24,0.584,0.628,24.65,SEED,344
MT,MTV,2005,SEED,10,2007,2008,611,4559,611-4559,359.7,359.7,1.6,2.6,28,28,8.9,11,7.5,NULL,7.5,10.1,0.022,0.041,24.65,SEED,345
MT,MTV,2005,SEED,10,2008,2009,611,4559,611-4559,359.7,359.7,2.6,3.6,28,28,11,12.8,NULL,NULL,10.1,13.6,0.041,0.077,24.65,SEED,345
