parcela,arv,comum.nome,cientifico.nome,familia.nome,dap.2012,tipo,vert.2012,Luz.2012,Hcom.2012,Htot.2012,dap.2014,UTM.leste,UTM.norte
T07,60,barrote,Tetragastris altissima,Burseraceae,47,O,C,1,13.08,31.86,48,779038.5006,9584782.168
T07,62,ucurana,Sloanea guianensis,Elaeocarpaceae,70,O,E,1,13.98,23.11,70.1,779048.1333,9584770.96
T07,63,capueiro,Rinorea guianensis,Violaceae,18.7,O,S,3,14.79,21.03,19.7,779048.0963,9584769.532
T07,65,uxirana,Sacoglottis guianensis,Humiriaceae,42.5,O,C,1,12.07,15.27,43.4,779044.7886,9584757.707
T07,66,capueiro,Rinorea guianensis,Violaceae,14.6,O,S,3,12.98,18.31,15.1,779047.2667,9584745.256
T07,67,mapatirana,Pourouma villosa,Urticaceae,39.8,O,C,1,15.95,27.41,40,779042.4066,9584743
T07,68,uxi,Endopleura uchi,Humiriaceae,10.2,O,S,2,8.04,15.14,10.3,779046.921,9584731.925
T07,69,capueiro,Rinorea guianensis,Violaceae,10.1,O,S,2,9.72,17.04,10.5,779046.8099,9584727.64
T07,72,pau-jacare,Laetia procera,Salicaceae,64.2,O,E,1,29.35,37.16,64.6,779042.6655,9584714.408
T07,73,caramuxi,Pouteria hispida,Sapotaceae,54.1,O,E,1,23.84,35.95,54.3,779046.6518,9584713.828
T07,74,morta,NA,NA,22.2,O,NA,NA,NA,11.27,NA,779047.9274,9584724.752
T07,75,matamata,Eschweilera parviflora,Lecythidaceae,49.4,O,C,1,18.69,29.42,49.3,779051.0208,9584728.007
T07,76,macaranduba,Manilkara huberi,Sapotaceae,82.2,O,E,1,36.88,45.73,84.7,779054.3532,9584740.784
T07,77,piquia,Caryocar villosum,Caryocaraceae,150.7,O,C,1,24.01,36.63,150.7,779053.9744,9584753.181
T07,79,liana,NA,NA,25.5,L,NA,NA,NA,NA,26,779048.3874,9584757.614
T07,80,abiurana,Pouteria gongrijpii,Sapotaceae,21.5,O,C,2,19.59,26.84,21.8,779048.1234,9584762.861
T07,83,molongo,Ambelania acida,Apocynaceae,10.3,O,S,2,6.27,9.02,10.6,779049.6806,9584792.359
T07,84,capueiro,Rinorea guianensis,Violaceae,31.8,O,S,1,18.75,23.23,31.8,779049.7793,9584796.168
T07,86,jatereu,Lecythis idatimon,Lecythidaceae,12.5,O,S,2,11.33,13.37,13,779050.0386,9584806.166
T07,87,inga,Inga marginata,Fabaceae,11.7,O,S,2,14.33,19.14,12,779049.5037,9584823.808
T07,89,morta,NA,NA,17.8,O,NA,NA,NA,4.31,NA,779050.0753,9584834.274
T07,90,uxirana,Sacoglottis guianensis,Humiriaceae,21.8,O,S,2,18.29,30.19,21.8,779049.8247,9584836.186
T07,91,liana,NA,NA,20.2,L,NA,NA,NA,NA,NA,779050.9769,9584842.35
T07,92,matamata,Eschweilera amazonica,Lecythidaceae,49.5,O,C,1,15.96,29.26,50.7,779052.071,9584845.657
T07,93,macucu,Licania guianensis,Chrysobalanaceae,37.8,O,C,1,30.34,43.68,NA,779050.5062,9584854.749
T07,94,inga,Inga marginata,Fabaceae,80,O,E,1,22.4,39.01,81,779057.4891,9584861.714
T07,95,jatereu,Lecythis idatimon,Lecythidaceae,24.8,O,S,1,10.57,18.7,NA,779051.0494,9584875.698
T07,96,abiurana,Pouteria gongrijpii,Sapotaceae,35.8,O,S,1,8.77,16.51,36,779051.6321,9584890.452
T07,99,jatereu,Lecythis idatimon,Lecythidaceae,23.3,O,S,2,15.49,26.08,23.2,779052.1598,9584911.747
T07,105,capueiro,Rinorea guianensis,Violaceae,15.6,O,S,1,11.52,19.86,16.3,779055.6769,9584954.676
T07,106,jatereu,Lecythis idatimon,Lecythidaceae,40.5,O,S,1,32.68,37.78,47.5,779057.2747,9584958.732
T07,107,guajara,Pouteria sp.,Sapotaceae,54.8,O,E,1,31.28,47.88,60,779057.4099,9584959.212
T07,109,merauba,Mouriri collocarpa,Melastomataceae,41.2,O,S,1,22.3,33.41,41.6,779061.3298,9584973.159
T07,111,abiurana,Pouteria gongrijpii,Sapotaceae,33.5,O,S,2,20.47,36.6,34.5,779056.9565,9584980.592
T07,113,muiratinga,Maquira coriacea,Moraceae,43.6,O,C,1,24.67,40.74,44.3,779058.5451,9584990.046
T07,114,abiurana,Pouteria gongrijpii,Sapotaceae,47.9,O,C,1,25.16,43.02,NA,779060.0031,9584996.32
T07,115,carapanauba,Aspidosperma excelsum,Apocynaceae,91,O,E,1,30.22,46.63,91,779062.3345,9585000.813
T07,119,casca seca,Licania canescens,Chrysobalanaceae,62.4,O,C,1,16.86,31.95,62.4,779059.7453,9585032.006
T07,120,morta,NA,NA,82.1,O,NA,NA,NA,9.7,NA,779064.4094,9585042.151
T07,121,anani,Symphonia globulifera,Clusiaceae,46.1,O,C,1,19.14,35,46.3,779060.2429,9585049.222
T07,122,macaranduba,Manilkara huberi,Sapotaceae,87.8,O,E,1,29.06,43.14,88.5,779063.1639,9585052.635
T07,125,inga,Inga marginata,Fabaceae,44.1,O,E,1,19.74,38.76,46.7,779057.7284,9585079.748
T07,126,angelim amarelo,Hymenolobium heterocarpum,Fabaceae,55,O,E,1,15.98,30.07,55,779057.6837,9585081.658
T07,128,jatereu,Lecythis idatimon,Lecythidaceae,11.7,O,S,3,11.24,16.38,11.9,779057.4485,9585095.989
T07,129,caqui,Diospyros guianensis,Ebenaceae,13.7,O,S,3,12.68,18.02,13.7,779058.0174,9585101.259
T07,131,araca,Myrcia deflexa,Myrtaceae,19.9,O,E,1,14.38,30.11,NA,779057.9168,9585105.558
T07,132,seringueira,Hevea brasiliensis,Euphorbiaceae,64.6,O,E,1,20.7,32.29,NA,779058.5247,9585105.572
T07,133,matamata,Eschweilera amazonica,Lecythidaceae,35.5,O,S,2,14.12,29.14,NA,779057.7908,9585111.29
T07,134,capueiro,Rinorea guianensis,Violaceae,10.1,O,S,2,10.28,13.46,NA,779056.8798,9585111.746
T07,135,abiu cutite,NA,NA,14.2,O,S,2,10.32,18.53,14.2,779057.3462,9585113.191
T07,136,jatereu,Lecythis idatimon,Lecythidaceae,13.7,O,S,2,5.07,11.03,14.4,779057.1239,9585114.141
T07,137,capueiro,Rinorea guianensis,Violaceae,11.8,O,S,2,6.21,13.73,12.3,779057.6934,9585115.11
T07,138,capueiro,Rinorea guianensis,Violaceae,11.1,O,S,2,7.52,13.22,11.3,779056.333,9585130.849
T07,139,capueiro,Rinorea guianensis,Violaceae,14.5,O,S,1,9.01,14.91,14.8,779057.28,9585132.783
T07,142,parajuba,Manilkara bidentata,Sapotaceae,56.4,O,S,1,23.49,35.03,57.5,779056.9193,9585148.544
T07,144,capueiro,Rinorea guianensis,Violaceae,12.8,O,S,2,11.3,31.51,13.3,779055.9296,9585156.645
T07,145,matamata,Eschweilera amazonica,Lecythidaceae,23.1,O,S,2,24.79,33.06,23.5,779056.196,9585158.085
T07,146,muirapiranga,Brosimum rubescens,Moraceae,46.1,O,E,1,25.29,39.96,NA,779059.628,9585161.033
T07,147,piquia,Caryocar villosum,Caryocaraceae,61.5,O,S,1,26.77,41.13,NA,779056.4948,9585166.694
T07,148,matamata,Eschweilera amazonica,Lecythidaceae,56.6,O,C,1,30.58,39.26,57.5,779056.3048,9585174.814
T07,149,maracatiara,Astronium graveolens,Anacardiaceae,60.5,O,C,1,33.91,49.86,NA,779055.4157,9585178.616
T07,151,abiurana,Pouteria gongrijpii,Sapotaceae,36.6,O,C,1,15.87,24.74,36.6,779058.9465,9585190.168
T07,152,jatereu,Lecythis idatimon,Lecythidaceae,13.1,O,S,3,11.87,22.68,13.7,779055.2687,9585197.728
T07,153,copaiba,Copaifera reticulata,Fabaceae,42.3,O,C,2,17.01,24.65,43.2,779061.8005,9585196.447
T07,154,casca seca,Licania canescens,Chrysobalanaceae,47.4,O,C,2,19.96,29.33,48,779063.8334,9585195.061
T07,155,macucu,Licania guianensis,Chrysobalanaceae,39,O,C,2,24.08,36.76,42.2,779047.8378,9585194.687
T07,156,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,35.5,O,C,2,15.89,21.04,39.5,779058.9689,9585189.213
T07,157,matamata preto,Eschweilera ovata,Lecythidaceae,43,O,C,2,15.84,20.98,NA,779060.4684,9585189.248
T07,158,abiurana branca,Pouteria guianensis,Sapotaceae,35.7,O,C,2,14.67,29.44,36,779046.2099,9585157.374
T07,159,jatereu,Lecythis idatimon,Lecythidaceae,43,O,C,2,18.5,32.1,43.1,779061.918,9585148.661
T07,160,morta,NA,NA,36.3,O,NA,NA,NA,4.41,NA,779065.7662,9585112.432
T07,161,caramuxi,Pouteria hispida,Sapotaceae,40.5,O,C,2,19.15,31.11,NA,779064.8224,9585110.02
T07,162,manguerana,Tovomita sp.,Clusiaceae,39.6,O,S,2,18.45,35.7,40.1,779065.1911,9585094.259
T07,163,matamata branco,Eschweilera coriacea,Lecythidaceae,50,O,C,2,15.79,34.49,50.1,779066.0819,9585077.554
T07,164,caramuxi,Pouteria hispida,Sapotaceae,45.5,O,C,2,23.88,31.64,46,779049.8881,9585064.272
T07,165,pau-jacare,Laetia procera,Salicaceae,45.4,O,C,2,21.51,33.53,46,779068.1607,9585049.407
T07,166,jatereu,Lecythis idatimon,Lecythidaceae,41.6,O,C,2,19.15,28.97,42.2,779064.2753,9585047.882
T07,167,jaranucu,Lecythis sp.,Lecythidaceae,38,O,C,2,22.94,32.58,38.7,779052.2898,9585047.124
T07,168,parajuba,Manilkara bidentata,Sapotaceae,57.5,O,C,2,26.64,37.71,57.7,779050.5808,9585034.659
T07,169,caramuxi,Pouteria hispida,Sapotaceae,41.5,O,C,2,24.34,34.79,43.9,779051.8824,9584994.947
T07,170,morta,NA,NA,58.7,O,NA,NA,NA,23.7,NA,779062.9473,9584981.63
T07,171,matamata preto,Eschweilera ovata,Lecythidaceae,44.7,O,C,2,27.37,38.7,44.9,779047.6907,9584964.825
T07,172,macaranduba,Manilkara huberi,Sapotaceae,64,O,C,2,24.64,37.26,NA,779046.0253,9584941.881
T07,173,jutai-mirim,Hymenaea parvifolia,Fabaceae,60.5,O,C,2,34.97,46.11,60.9,779059.4217,9584933.057
T07,174,breu barrote,Tetragastris panamensis,Burseraceae,37.7,O,C,2,16.79,30.35,NA,779057.8396,9584925.075
T07,175,abiurana casca fina,Pouteria retinervis,Sapotaceae,36.5,O,C,2,21.04,31.2,39,779044.2182,9584916.985
T07,176,parajuba,Manilkara bidentata,Sapotaceae,36.5,O,C,2,22.61,29.76,NA,779060.961,9584912.825
T07,177,envira-cana,Xylopia nitida,Annonaceae,42.6,O,C,2,28.84,37.88,42.6,779045.1295,9584905.866
T07,178,matamata branco,Eschweilera coriacea,Lecythidaceae,44.5,O,C,2,19.18,28.04,45.5,779045.0924,9584904.438
T07,179,breu barrote,Tetragastris panamensis,Burseraceae,40,O,C,2,18.48,29.67,NA,779060.044,9584883.087
T07,180,morta,NA,NA,51.5,O,NA,NA,NA,2.8,NA,779042.8394,9584836.844
T07,181,roxinho,Peltogyne lecointei,Fabaceae,52,O,C,2,24.33,40.21,52,779058.6242,9584828.335
T07,182,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,C,2,16.12,23.73,42.3,779057.0072,9584804.556
T07,183,freijo branco,Cordia scabrifolia,Boraginaceae,46.8,O,C,2,26.41,34.77,NA,779055.1927,9584773.159
T07,184,matamata branco,Eschweilera coriacea,Lecythidaceae,45.2,O,C,2,19.04,31.34,46,779038.766,9584756.91
T07,185,caqui,Diospyros guianensis,Ebenaceae,37.4,O,C,2,8.93,15.57,37.5,779041.2711,9584737.788
T07,186,morta,NA,NA,75.3,O,NA,NA,NA,11.84,NA,779039.6171,9584712.581
T08,1,morta,NA,NA,33,O,NA,NA,NA,2.08,33,779536.2074,9585149.514
T08,2,morta,NA,NA,15.8,O,NA,NA,NA,13.01,17.3,779536.7421,9585137.358
T08,3,abiu cutite,NA,NA,11.4,O,S,3,6.98,10.68,11.5,779535.9107,9585135.507
T08,5,freijo branco,Cordia scabrifolia,Boraginaceae,27.8,O,S,2,14.87,22.17,35.9,779535.6634,9585123.835
T08,10,abiu cutite,NA,NA,24.2,O,S,2,12.29,18.9,24.3,779535.06,9585095.354
T08,13,tachi preto,Tachigali myrmecophila,Fabaceae,55,O,E,1,24.39,41.72,58,779529.6772,9585077.718
T08,15,jatereu,Lecythis idatimon,Lecythidaceae,11.7,O,S,2,7.97,14.21,12.5,779534.7237,9585079.48
T08,17,caramuxi,Pouteria hispida,Sapotaceae,41.6,O,C,1,21,34.62,42.3,779531.2712,9585058.533
T08,18,matamata,Eschweilera parviflora,Lecythidaceae,60.6,O,C,1,30.93,43.02,61.3,779534.0035,9585045.863
T08,20,papuda,NA,NA,18.1,O,S,2,18.11,24.98,18.8,779534.0869,9585030.914
T08,21,goiabao,Pradosia cochlearia,Sapotaceae,58.4,O,S,1,23.95,48.23,58.4,779529.9086,9585027.266
T08,24,guajara,Pouteria sp.,Sapotaceae,58,O,C,1,30.34,46.81,58,779534.2186,9585022.971
T08,25,abiurana,Pouteria gongrijpii,Sapotaceae,50,O,C,1,21.92,37.32,50.1,779529.3614,9585015.6
T08,26,macaranduba,Manilkara huberi,Sapotaceae,52.5,O,C,1,19.87,35.52,53.4,779529.8758,9585039.878
T08,27,liana,NA,NA,11.2,L,NA,NA,NA,NA,11.5,779534.2253,9585037.451
T08,30,arataciu,Sagotia racemosa,Euphorbiaceae,14.2,O,S,2,8.14,14.75,NA,779532.963,9584996.372
T08,31,angelim vermelho,Dinizia excelsa,Fabaceae,151,O,E,1,30.2,47.11,151,779523.9776,9584993.76
T08,32,jatereu,Lecythis idatimon,Lecythidaceae,17.9,O,S,2,14.27,21.95,18.1,779533.4867,9584988.42
T08,33,seringueira,Hevea brasiliensis,Euphorbiaceae,11.5,O,S,2,5.46,8.07,11.6,779533.6569,9584987.015
T08,34,matamata,Eschweilera parviflora,Lecythidaceae,20.3,O,S,2,9.54,15.73,20.2,779532.8681,9584982.828
T08,40,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,55,O,E,1,30.93,47.73,55,779525.9014,9584908.244
T08,41,capueiro,Rinorea guianensis,Violaceae,12.5,O,S,1,24.19,38.55,13,779532.7292,9584950.065
T08,43,breu vermelho,Protium hebetatum,Burseraceae,24.7,O,S,1,15.58,26.1,25.5,779532.3862,9584946.483
T08,44,jatereu,Lecythis idatimon,Lecythidaceae,10.2,O,S,2,6.88,11.97,10.6,779532.4777,9584939.808
T08,45,pintadinho,Poeppigia procera,Fabaceae,22,O,S,2,15.09,24.77,22.6,779532.6696,9584939.811
T08,46,matamata,Eschweilera amazonica,Lecythidaceae,35.6,O,S,1,16.62,26.98,35.7,779529.8928,9584938.104
T08,49,morta,NA,NA,17.2,O,NA,NA,NA,9.17,17.2,779532.6605,9584926.458
T08,53,matamata,Eschweilera parviflora,Lecythidaceae,28.7,O,S,2,11.51,25.85,29.5,779533.9267,9584906.446
T08,58,liana,NA,NA,10,L,NA,NA,NA,NA,10.1,779534.2925,9584879.746
T08,60,abiurana,Pouteria gongrijpii,Sapotaceae,33.2,O,S,2,15.04,26.76,33.8,779533.4182,9584871.15
T08,62,liana,NA,NA,10,L,NA,NA,NA,NA,10.2,779534.715,9584853.598
T08,63,matamata,Eschweilera parviflora,Lecythidaceae,41.7,O,C,2,20.36,31.17,41.9,779534.6151,9584853.594
T08,64,inga,Inga marginata,Fabaceae,11.9,O,S,3,12.24,18.16,12.3,779534.6324,9584853.112
T08,66,cucutitiriba,Pouteria sp.,Sapotaceae,13.9,O,S,3,13.9,20.71,14,779535.2692,9584838.174
T08,71,jarana,Lecythis lurida,Lecythidaceae,83.7,O,E,1,32.81,44.39,84.9,779533.7392,9584799.994
T08,72,seringueira,Hevea brasiliensis,Euphorbiaceae,76.8,O,E,1,38.2,53.07,77.2,779535.9458,9584794.283
T08,73,abiurana,Pouteria gongrijpii,Sapotaceae,60.3,O,C,1,17.3,23.27,61.3,779533.017,9584792.247
T08,75,envira-cana,Xylopia nitida,Annonaceae,44.5,O,C,1,18.84,36.67,44.7,779533.6751,9584773.932
T08,76,burangica,Galipea trifoliata,Rutaceae,13.5,O,S,2,7.95,13.2,14.5,779537.4326,9584766.828
T08,77,matamata,Eschweilera amazonica,Lecythidaceae,59.5,O,E,1,20.71,34.19,59.3,779530.9541,9584766.113
T08,78,axixa,Sterculia pruriens,Malvaceae,29,O,C,1,20.43,33.66,30.6,779537.0622,9584763.436
T08,79,matamata,Eschweilera amazonica,Lecythidaceae,26.4,O,S,2,17.55,20.12,27,779537.1834,9584760.063
T08,80,matamata,Eschweilera amazonica,Lecythidaceae,35,O,S,1,16.35,26.55,40,779534.4544,9584752.243
T08,81,matamata,Eschweilera amazonica,Lecythidaceae,18.4,O,S,2,11.46,21.64,19.3,779537.9774,9584746.096
T08,83,morta,NA,NA,51,O,NA,NA,NA,5.78,51,779533.7841,9584743.05
T08,85,morta,NA,NA,28.1,O,NA,NA,NA,6.9,28,779539.2911,9584723.461
T08,86,abiurana,Pouteria gongrijpii,Sapotaceae,48,O,E,1,29.52,41.14,55,779539.0992,9584717.663
T08,87,jatereu,Lecythis idatimon,Lecythidaceae,11,O,S,3,7.12,11.22,11.3,779538.9499,9584710.901
T08,88,morta,NA,NA,14.8,O,NA,NA,NA,6.67,14.7,779539.828,9584708.52
T08,90,uxi,Endopleura uchi,Humiriaceae,53.2,O,S,1,18.78,28.29,54.2,779540.1011,9584703.704
T08,92,matamata,Eschweilera amazonica,Lecythidaceae,23.5,O,S,1,13.5,25.64,24,779539.6253,9584692.104
T08,93,morta,NA,NA,32.3,O,NA,NA,NA,18.18,32.3,779540.121,9584689.227
T08,94,andirobarana,Guarea guidonia,Meliaceae,38.6,O,S,2,11.45,24.52,39.4,779538.8951,9584684.356
T08,96,abiurana,Pouteria gongrijpii,Sapotaceae,55,O,C,2,25.58,40.37,55,779537.1908,9584676.091
T08,97,inhare,Helicostylis sp.,Moraceae,44.2,O,C,2,26.5,42.26,43.9,779539.3107,9584672.789
T08,98,inga amarelo,Inga sp.,Fabaceae,14.9,O,S,2,11.93,23.13,15.9,779540.4912,9584668.006
T08,100,uxi,Endopleura uchi,Humiriaceae,70.6,O,E,1,25.09,40.91,NA,779542.6898,9584662.293
T08,102,morta,NA,NA,36.7,O,NA,NA,NA,35.39,NA,779543.4935,9584695.621
T08,106,jatereu,Lecythis idatimon,Lecythidaceae,10,O,S,2,10.43,13.9,10.8,779541.0885,9584706.635
T08,107,breu branco,Protium paniculatum,Burseraceae,37.2,O,S,2,19.27,27.31,38.4,779541.8014,9584714.864
T08,108,ata preta,Annona sp.,Annonaceae,10.7,O,S,2,8.92,15.07,11,779540.5516,9584721.576
T08,110,jatereu,Lecythis idatimon,Lecythidaceae,13.4,O,S,2,15,20.41,14.8,779539.6522,9584727.335
T08,112,barrote,Tetragastris altissima,Burseraceae,49.3,O,S,2,27.92,38.24,49.6,779544.7078,9584745.373
T08,113,liana,NA,NA,10.3,L,NA,NA,NA,NA,10.2,779538.8717,9584768.327
T08,114,abiu cutite,NA,NA,50.2,O,S,1,20.22,33.43,50.8,779538.8797,9584768.328
T08,115,matamata,Eschweilera parviflora,Lecythidaceae,17.8,O,S,3,14.9,18.8,17.8,779538.1069,9584773.126
T08,117,escorrega-macaco,Capirona decorticans,Rubiaceae,82,O,E,1,29.26,43.63,83.8,779539.073,9584785.226
T08,120,tachi,Tachigali myrmecophila,Fabaceae,60,O,E,1,30.45,48.23,61,779541.5436,9584805.583
T08,122,matamata,Eschweilera parviflora,Lecythidaceae,19.1,O,S,2,14.79,23.1,19.9,779537.2611,9584813.151
T08,124,matamata,Eschweilera amazonica,Lecythidaceae,36.8,O,S,1,14.61,25.51,36.8,779536.2924,9584820.838
T08,125,matamata,Eschweilera parviflora,Lecythidaceae,14.6,O,S,2,4.68,9.49,15.2,779536.8801,9584823.754
T08,126,cupiuba,Goupia glabra,Goupiaceae,62.6,O,E,1,16.19,29.98,63.2,779540.3832,9584837.876
T08,133,abiurana,Pouteria gongrijpii,Sapotaceae,51.5,O,C,1,24.71,37.23,51.7,779539.0765,9584895.548
T08,134,seringarana,Micrandra minor,Euphorbiaceae,69,O,C,1,26.77,38.54,69.1,779539.034,9584898.647
T08,135,jatereu,Lecythis idatimon,Lecythidaceae,19.5,O,S,3,11.31,17.17,19.7,779533.9953,9584901.44
T08,139,matamata,Eschweilera parviflora,Lecythidaceae,35.3,O,C,1,15.92,26.91,35.9,779535.8384,9584912.91
T08,140,matamata,Eschweilera amazonica,Lecythidaceae,48.5,O,S,2,17.74,33.37,48.8,779538.6193,9584928.924
T08,141,matamata,Eschweilera amazonica,Lecythidaceae,51,O,S,3,16.8,35.56,51.6,779536.5836,9584931.519
T08,142,capueiro,Rinorea guianensis,Violaceae,17.8,O,S,3,15.13,23.34,18.1,779534.5725,9584931.73
T08,145,matamata,Eschweilera amazonica,Lecythidaceae,38.1,O,C,1,21.51,39.99,38.3,779533.6336,9584942.447
T08,147,ingarana,Inga sp.,Fabaceae,41,O,S,3,12.67,22.98,41,779535.4302,9584942.71
T08,149,matamata,Eschweilera amazonica,Lecythidaceae,18,O,E,1,8.67,14.4,18.5,779534.3014,9584951.517
T08,150,tachi,Tachigali myrmecophila,Fabaceae,93.6,O,S,2,27.98,41.32,93.6,779542.3054,9584951.865
T08,153,matamata,Eschweilera parviflora,Lecythidaceae,57.5,O,C,1,27.52,45.28,58.1,779535.4081,9584979.972
T08,156,tachirana,Stryphnodendron paniculatum,Fabaceae,84.7,O,E,1,34.5,53.24,84.9,779536.3334,9585000.038
T08,157,matamata,Eschweilera amazonica,Lecythidaceae,13.6,O,S,2,11.66,18.88,14.1,779535.0652,9585001.933
T08,158,matamata,Eschweilera amazonica,Lecythidaceae,54.1,O,S,3,19.73,41.5,54.6,779534.2713,9585011.292
T08,160,uxirana,Sacoglottis guianensis,Humiriaceae,25.6,O,S,2,11.89,19.04,26.2,779535.3916,9585017.341
T08,164,freijo branco,Cordia scabrifolia,Boraginaceae,33.5,O,C,2,22.16,33.92,33.7,779535.2163,9585032.292
T08,165,abiurana casca fina,Pouteria retinervis,Sapotaceae,11.7,O,S,3,11.84,20.14,12.1,779535.246,9585033.692
T08,167,tachi preto,Tachigali myrmecophila,Fabaceae,95.6,O,E,1,27.44,48.84,100.3,779537.2236,9585042.058
T08,168,balsamo,Myroxylon peruiferum,Fabaceae,13.3,O,S,3,7.57,12.86,13.5,779535.134,9585042.57
T08,169,capueiro,Rinorea guianensis,Violaceae,21.7,O,S,2,16.34,22.46,22.2,779535.1725,9585049.108
T08,170,matamata,Eschweilera parviflora,Lecythidaceae,26.1,O,S,1,13.39,24.32,26.2,779536.1434,9585052.825
T08,177,parajuba,Manilkara bidentata,Sapotaceae,17.9,O,S,3,14.16,22.61,18.4,779536.233,9585089.724
T08,183,jatoba,Hymenaea courbaril,Fabaceae,50.2,O,C,2,17.59,26.63,51.9,779542.545,9585118.551
T08,184,matamata branco,Eschweilera coriacea,Lecythidaceae,47.3,O,C,2,20.97,42.4,47.2,779525.9362,9585086.205
T08,185,mapatirana,Pourouma villosa,Urticaceae,52.3,O,C,2,31.57,43.37,54.2,779544.6244,9585075.066
T08,186,envira preta,Guatteria schomburgkiana,Annonaceae,39.8,O,C,2,23.54,36.94,39.6,779530.9988,9585069.282
T08,187,macucu-de-sangue,Licania heteromorpha,Chrysobalanaceae,46.5,O,C,2,25.25,31.77,47.8,779541.1997,9585055.053
T08,188,abiurana,Pouteria gongrijpii,Sapotaceae,54,O,C,2,24.3,33.61,54,779525.0459,9585044.185
T08,189,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,61.8,O,C,2,27.43,39.17,63.5,779525.5411,9584976.911
T08,190,ucuuba,Virola michelii,Myristicaceae,43.8,O,S,2,16.14,27.44,43.9,779542.468,9584973.283
T08,191,uxi,Endopleura uchi,Humiriaceae,66.8,O,C,2,17.99,33.67,67.5,779542.3691,9584968.614
T08,192,morta,NA,NA,42.3,O,NA,NA,NA,5.68,NA,779529.839,9584912.828
T08,193,abiurana casca fina,Pouteria retinervis,Sapotaceae,35,O,C,2,22.35,32.54,35.8,779528.4602,9584940.469
T08,194,breu barrote,Tetragastris panamensis,Burseraceae,45.3,O,C,2,19.54,27.53,45.8,779542.8181,9584914.437
T08,195,abiurana casca fina,Pouteria retinervis,Sapotaceae,37.5,O,C,2,24.34,33.81,37.3,779543.7381,9584914.449
T08,196,macaranduba,Manilkara huberi,Sapotaceae,54.3,O,C,2,26.26,36.68,55.5,779543.4419,9584868.902
T08,197,matamata branco,Eschweilera coriacea,Lecythidaceae,53.7,O,C,2,27.16,37.35,59.3,779545.0708,9584832.736
T08,198,matamata preto,Eschweilera ovata,Lecythidaceae,53,O,C,2,29.69,39.45,53.3,779543.797,9584826.416
T08,199,ucurana,Sloanea guianensis,Elaeocarpaceae,50,O,C,2,22.56,31.77,54,779527.0157,9584820.022
T08,200,matamata branco,Eschweilera coriacea,Lecythidaceae,38,O,C,2,22.45,29.88,38.2,779544.5045,9584820.65
T08,201,tachi preto,Tachigali myrmecophila,Fabaceae,41.5,O,C,2,17.9,31.8,46.2,779529.6813,9584720.22
T08,202,caramuxi,Pouteria hispida,Sapotaceae,40.8,O,C,2,21.21,37.26,40.9,779532.466,9584696.19
T08,203,matamata preto,Eschweilera ovata,Lecythidaceae,36.8,O,C,2,26.83,35.52,33.7,779548.4809,9584690.492
T08,204,breu barrote,Tetragastris panamensis,Burseraceae,38.4,O,C,2,18.6,31.43,38.4,779548.854,9584685.68
T09,3,inga,Inga marginata,Fabaceae,27.2,O,S,1,11.82,20.85,27.2,780487.0129,9585155.939
T09,4,barrote,Tetragastris altissima,Burseraceae,42.4,O,C,2,23.62,32.65,43,780489.1072,9585121.857
T09,6,abiurana,Pouteria gongrijpii,Sapotaceae,47.9,O,C,1,21.15,27.12,48,780488.0773,9585115.262
T09,7,morta,NA,NA,48.6,O,NA,NA,NA,2.14,48.6,780486.7746,9585112.868
T09,8,breu vermelho,Protium hebetatum,Burseraceae,63.7,O,C,1,26.4,38.09,63.6,780483.8348,9585111.343
T09,10,tento,Ormosia coccinea,Fabaceae,57,O,NA,NA,3.89,5.79,57,780489.6568,9585103.625
T09,11,jarana,Lecythis lurida,Lecythidaceae,20.3,O,S,2,13.86,23.75,20.4,780489.5111,9585095.194
T09,12,morta,NA,NA,10.9,O,NA,NA,NA,12.32,10.8,780490.5715,9585088.685
T09,13,abiurana,Pouteria gongrijpii,Sapotaceae,75,O,E,1,18.44,31.04,75,780487.7739,9585088.57
T09,14,iperana,Eperua bijuga,Fabaceae,51.2,O,C,1,20.45,31.87,51.3,780485.1415,9585079.568
T09,15,uxirana,Sacoglottis guianensis,Humiriaceae,52.7,O,C,1,19.9,34.52,52.8,780488.7501,9585074.568
T09,20,andiroba,Carapa guianensis,Meliaceae,19,O,S,2,12.56,19.7,19,780492.6085,9585039.154
T09,23,matamata,Eschweilera parviflora,Lecythidaceae,36.2,O,S,2,10.82,15.63,36.3,780490.7218,9585021.759
T09,24,arataciu,Sagotia racemosa,Euphorbiaceae,10.5,O,S,2,9.35,13.82,10.5,780492.9391,9585021.382
T09,25,morta,NA,NA,41.8,O,NA,NA,NA,18.33,41.89,780491.6556,9585018.521
T09,26,abiurana,Pouteria gongrijpii,Sapotaceae,51.7,O,C,1,22.48,34.41,51.7,780486.8328,9585014.11
T09,28,jatereu,Lecythis idatimon,Lecythidaceae,19,O,S,3,19.29,31.52,19,780493.8961,9585007.848
T09,30,abiurana,Pouteria gongrijpii,Sapotaceae,35.8,O,C,1,22.56,31.35,35.9,780491.6558,9584994.182
